集团名称,牵头单位,示范性职业教育集团（联盟）培育单位,集团类型,主管机构,成员数据来源,链接,成员名称,成员类型,学校名称,办学层次
安徽现代城市职业教育集团,安徽城市管理职业学院,第二批,职业教育,安徽省,安徽现代城市职业教育集团,https://zjjt.cua.edu.cn/2021/0309/c619a22364/page.htm,中国人寿保险股份有限公司合肥电销中心,企业单位,,
安徽现代城市职业教育集团,安徽城市管理职业学院,第二批,职业教育,安徽省,安徽现代城市职业教育集团,https://zjjt.cua.edu.cn/2021/0309/c619a22364/page.htm,安徽皖瑞会计师事务所,,,
安徽现代城市职业教育集团,安徽城市管理职业学院,第二批,职业教育,安徽省,安徽现代城市职业教育集团,https://zjjt.cua.edu.cn/2021/0309/c619a22364/page.htm,中海微银资产管理有限公司,企业单位,,
安徽现代城市职业教育集团,安徽城市管理职业学院,第二批,职业教育,安徽省,安徽现代城市职业教育集团,https://zjjt.cua.edu.cn/2021/0309/c619a22364/page.htm,上会会计师事务所安徽分所,,,
安徽现代城市职业教育集团,安徽城市管理职业学院,第二批,职业教育,安徽省,安徽现代城市职业教育集团,https://zjjt.cua.edu.cn/2021/0309/c619a22364/page.htm,徽商银行合肥分行和平路支行,,,
安徽现代城市职业教育集团,安徽城市管理职业学院,第二批,职业教育,安徽省,安徽现代城市职业教育集团,https://zjjt.cua.edu.cn/2021/0309/c619a22364/page.htm,江阴日毛纺纱有限公司,企业单位,,
安徽现代城市职业教育集团,安徽城市管理职业学院,第二批,职业教育,安徽省,安徽现代城市职业教育集团,https://zjjt.cua.edu.cn/2021/0309/c619a22364/page.htm,合肥科博环保设备有限责任公司,企业单位,,
安徽现代城市职业教育集团,安徽城市管理职业学院,第二批,职业教育,安徽省,安徽现代城市职业教育集团,https://zjjt.cua.edu.cn/2021/0309/c619a22364/page.htm,合肥麟海商贸有限公司,企业单位,,
安徽现代城市职业教育集团,安徽城市管理职业学院,第二批,职业教育,安徽省,安徽现代城市职业教育集团,https://zjjt.cua.edu.cn/2021/0309/c619a22364/page.htm,安徽东君新能源科技有限公司,企业单位,,
安徽现代城市职业教育集团,安徽城市管理职业学院,第二批,职业教育,安徽省,安徽现代城市职业教育集团,https://zjjt.cua.edu.cn/2021/0309/c619a22364/page.htm,安徽玉和祥工程机械有限公司,企业单位,,
安徽现代城市职业教育集团,安徽城市管理职业学院,第二批,职业教育,安徽省,安徽现代城市职业教育集团,https://zjjt.cua.edu.cn/2021/0309/c619a22364/page.htm,五矿二十三冶建设集团有限公司,企业单位,,
安徽现代城市职业教育集团,安徽城市管理职业学院,第二批,职业教育,安徽省,安徽现代城市职业教育集团,https://zjjt.cua.edu.cn/2021/0309/c619a22364/page.htm,中铁合肥建筑市政工程设计研究院有限公司,企业单位,,
安徽现代城市职业教育集团,安徽城市管理职业学院,第二批,职业教育,安徽省,安徽现代城市职业教育集团,https://zjjt.cua.edu.cn/2021/0309/c619a22364/page.htm,安徽广厦建筑（集团）股份有限公司,企业单位,,
安徽现代城市职业教育集团,安徽城市管理职业学院,第二批,职业教育,安徽省,安徽现代城市职业教育集团,https://zjjt.cua.edu.cn/2021/0309/c619a22364/page.htm,安徽新动力建设工程有限公司,企业单位,,
安徽现代城市职业教育集团,安徽城市管理职业学院,第二批,职业教育,安徽省,安徽现代城市职业教育集团,https://zjjt.cua.edu.cn/2021/0309/c619a22364/page.htm,安徽安天利信工程管理股份有限公司,企业单位,,
安徽现代城市职业教育集团,安徽城市管理职业学院,第二批,职业教育,安徽省,安徽现代城市职业教育集团,https://zjjt.cua.edu.cn/2021/0309/c619a22364/page.htm,安徽省欧盛装饰工程有限公司,企业单位,,
安徽现代城市职业教育集团,安徽城市管理职业学院,第二批,职业教育,安徽省,安徽现代城市职业教育集团,https://zjjt.cua.edu.cn/2021/0309/c619a22364/page.htm,合肥鑫晟光电科技有限公司,企业单位,,
安徽现代城市职业教育集团,安徽城市管理职业学院,第二批,职业教育,安徽省,安徽现代城市职业教育集团,https://zjjt.cua.edu.cn/2021/0309/c619a22364/page.htm,合肥京东方显示技术有限公司,企业单位,,
安徽现代城市职业教育集团,安徽城市管理职业学院,第二批,职业教育,安徽省,安徽现代城市职业教育集团,https://zjjt.cua.edu.cn/2021/0309/c619a22364/page.htm,安徽尊贵电器集团有限公司,企业单位,,
安徽现代城市职业教育集团,安徽城市管理职业学院,第二批,职业教育,安徽省,安徽现代城市职业教育集团,https://zjjt.cua.edu.cn/2021/0309/c619a22364/page.htm,合肥北大青鸟一元校区,,,
安徽现代城市职业教育集团,安徽城市管理职业学院,第二批,职业教育,安徽省,安徽现代城市职业教育集团,https://zjjt.cua.edu.cn/2021/0309/c619a22364/page.htm,合肥影艺视频技术有限公司,企业单位,,
安徽现代城市职业教育集团,安徽城市管理职业学院,第二批,职业教育,安徽省,安徽现代城市职业教育集团,https://zjjt.cua.edu.cn/2021/0309/c619a22364/page.htm,安徽遥知信息技术有限公司,企业单位,,
安徽现代城市职业教育集团,安徽城市管理职业学院,第二批,职业教育,安徽省,安徽现代城市职业教育集团,https://zjjt.cua.edu.cn/2021/0309/c619a22364/page.htm,方正宽带合肥公司,企业单位,,
安徽现代城市职业教育集团,安徽城市管理职业学院,第二批,职业教育,安徽省,安徽现代城市职业教育集团,https://zjjt.cua.edu.cn/2021/0309/c619a22364/page.htm,全球电商网,,,
安徽现代城市职业教育集团,安徽城市管理职业学院,第二批,职业教育,安徽省,安徽现代城市职业教育集团,https://zjjt.cua.edu.cn/2021/0309/c619a22364/page.htm,合肥易格网络信息科技有限公司,企业单位,,
安徽现代城市职业教育集团,安徽城市管理职业学院,第二批,职业教育,安徽省,安徽现代城市职业教育集团,https://zjjt.cua.edu.cn/2021/0309/c619a22364/page.htm,合肥泰格网络技术服务有限公司,企业单位,,
安徽现代城市职业教育集团,安徽城市管理职业学院,第二批,职业教育,安徽省,安徽现代城市职业教育集团,https://zjjt.cua.edu.cn/2021/0309/c619a22364/page.htm,合肥云宝信息技术有限公司,企业单位,,
安徽现代城市职业教育集团,安徽城市管理职业学院,第二批,职业教育,安徽省,安徽现代城市职业教育集团,https://zjjt.cua.edu.cn/2021/0309/c619a22364/page.htm,合肥澳视网络科技发展有限公司,企业单位,,
安徽现代城市职业教育集团,安徽城市管理职业学院,第二批,职业教育,安徽省,安徽现代城市职业教育集团,https://zjjt.cua.edu.cn/2021/0309/c619a22364/page.htm,合肥清默网络技术有限公司,企业单位,,
安徽现代城市职业教育集团,安徽城市管理职业学院,第二批,职业教育,安徽省,安徽现代城市职业教育集团,https://zjjt.cua.edu.cn/2021/0309/c619a22364/page.htm,合肥永信信息产业股份有限公司,企业单位,,
安徽现代城市职业教育集团,安徽城市管理职业学院,第二批,职业教育,安徽省,安徽现代城市职业教育集团,https://zjjt.cua.edu.cn/2021/0309/c619a22364/page.htm,合肥软通动力信息技术有限公司,企业单位,,
安徽现代城市职业教育集团,安徽城市管理职业学院,第二批,职业教育,安徽省,安徽现代城市职业教育集团,https://zjjt.cua.edu.cn/2021/0309/c619a22364/page.htm,合肥毅航通信技术有限公司,企业单位,,
安徽现代城市职业教育集团,安徽城市管理职业学院,第二批,职业教育,安徽省,安徽现代城市职业教育集团,https://zjjt.cua.edu.cn/2021/0309/c619a22364/page.htm,义乌橙行网络科技有限公司,企业单位,,
安徽现代城市职业教育集团,安徽城市管理职业学院,第二批,职业教育,安徽省,安徽现代城市职业教育集团,https://zjjt.cua.edu.cn/2021/0309/c619a22364/page.htm,赛尔网络有限公司合肥分公司,企业单位,,
安徽现代城市职业教育集团,安徽城市管理职业学院,第二批,职业教育,安徽省,安徽现代城市职业教育集团,https://zjjt.cua.edu.cn/2021/0309/c619a22364/page.htm,杭州迪普科技股份有限公司,企业单位,,
安徽现代城市职业教育集团,安徽城市管理职业学院,第二批,职业教育,安徽省,安徽现代城市职业教育集团,https://zjjt.cua.edu.cn/2021/0309/c619a22364/page.htm,中国联通合肥分公司,企业单位,,
安徽现代城市职业教育集团,安徽城市管理职业学院,第二批,职业教育,安徽省,安徽现代城市职业教育集团,https://zjjt.cua.edu.cn/2021/0309/c619a22364/page.htm,中国电信合肥分公司,企业单位,,
安徽现代城市职业教育集团,安徽城市管理职业学院,第二批,职业教育,安徽省,安徽现代城市职业教育集团,https://zjjt.cua.edu.cn/2021/0309/c619a22364/page.htm,中国移动肥东分公司,企业单位,,
安徽现代城市职业教育集团,安徽城市管理职业学院,第二批,职业教育,安徽省,安徽现代城市职业教育集团,https://zjjt.cua.edu.cn/2021/0309/c619a22364/page.htm,合肥安家网络有限公司,企业单位,,
安徽现代城市职业教育集团,安徽城市管理职业学院,第二批,职业教育,安徽省,安徽现代城市职业教育集团,https://zjjt.cua.edu.cn/2021/0309/c619a22364/page.htm,合肥夺慕商贸有限公司,企业单位,,
安徽现代城市职业教育集团,安徽城市管理职业学院,第二批,职业教育,安徽省,安徽现代城市职业教育集团,https://zjjt.cua.edu.cn/2021/0309/c619a22364/page.htm,安徽德润融资租赁股份有限公司,企业单位,,
安徽现代城市职业教育集团,安徽城市管理职业学院,第二批,职业教育,安徽省,安徽现代城市职业教育集团,https://zjjt.cua.edu.cn/2021/0309/c619a22364/page.htm,合肥八戒财税有限公司,企业单位,,
安徽现代城市职业教育集团,安徽城市管理职业学院,第二批,职业教育,安徽省,安徽现代城市职业教育集团,https://zjjt.cua.edu.cn/2021/0309/c619a22364/page.htm,安徽省众创联盟创业服务有限公司,企业单位,,
安徽现代城市职业教育集团,安徽城市管理职业学院,第二批,职业教育,安徽省,安徽现代城市职业教育集团,https://zjjt.cua.edu.cn/2021/0309/c619a22364/page.htm,合肥硕颜日化销售有限公司,企业单位,,
安徽现代城市职业教育集团,安徽城市管理职业学院,第二批,职业教育,安徽省,安徽现代城市职业教育集团,https://zjjt.cua.edu.cn/2021/0309/c619a22364/page.htm,合肥紫沫文化传媒有限公司,企业单位,,
安徽现代城市职业教育集团,安徽城市管理职业学院,第二批,职业教育,安徽省,安徽现代城市职业教育集团,https://zjjt.cua.edu.cn/2021/0309/c619a22364/page.htm,安徽世联车业集团,,,
安徽现代城市职业教育集团,安徽城市管理职业学院,第二批,职业教育,安徽省,安徽现代城市职业教育集团,https://zjjt.cua.edu.cn/2021/0309/c619a22364/page.htm,安徽驾道优品商业管理有限公司,企业单位,,
安徽现代城市职业教育集团,安徽城市管理职业学院,第二批,职业教育,安徽省,安徽现代城市职业教育集团,https://zjjt.cua.edu.cn/2021/0309/c619a22364/page.htm,安徽大业茗丰茶叶有限公司,企业单位,,
安徽现代城市职业教育集团,安徽城市管理职业学院,第二批,职业教育,安徽省,安徽现代城市职业教育集团,https://zjjt.cua.edu.cn/2021/0309/c619a22364/page.htm,杭州娃哈哈集团宏盛食品饮料营销有限公司,企业单位,,
安徽现代城市职业教育集团,安徽城市管理职业学院,第二批,职业教育,安徽省,安徽现代城市职业教育集团,https://zjjt.cua.edu.cn/2021/0309/c619a22364/page.htm,安徽天晟绿地建设公司时间园艺多肉植物基地,企业单位,,
安徽现代城市职业教育集团,安徽城市管理职业学院,第二批,职业教育,安徽省,安徽现代城市职业教育集团,https://zjjt.cua.edu.cn/2021/0309/c619a22364/page.htm,合肥垦荒人健康管理咨询有限公司,企业单位,,
安徽现代城市职业教育集团,安徽城市管理职业学院,第二批,职业教育,安徽省,安徽现代城市职业教育集团,https://zjjt.cua.edu.cn/2021/0309/c619a22364/page.htm,安徽纳博文化教育有限责任公司,企业单位,,
安徽现代城市职业教育集团,安徽城市管理职业学院,第二批,职业教育,安徽省,安徽现代城市职业教育集团,https://zjjt.cua.edu.cn/2021/0309/c619a22364/page.htm,安徽金泉集团公司,企业单位,,
安徽现代城市职业教育集团,安徽城市管理职业学院,第二批,职业教育,安徽省,安徽现代城市职业教育集团,https://zjjt.cua.edu.cn/2021/0309/c619a22364/page.htm,合肥泰格网络技术有限公司,企业单位,,
安徽现代城市职业教育集团,安徽城市管理职业学院,第二批,职业教育,安徽省,安徽现代城市职业教育集团,https://zjjt.cua.edu.cn/2021/0309/c619a22364/page.htm,上海曼恒数字技术股份有限公司,企业单位,,
安徽现代城市职业教育集团,安徽城市管理职业学院,第二批,职业教育,安徽省,安徽现代城市职业教育集团,https://zjjt.cua.edu.cn/2021/0309/c619a22364/page.htm,安徽兰智大数据科技有限公司,企业单位,,
安徽现代城市职业教育集团,安徽城市管理职业学院,第二批,职业教育,安徽省,安徽现代城市职业教育集团,https://zjjt.cua.edu.cn/2021/0309/c619a22364/page.htm,安徽影艺科技有限公司,企业单位,,
安徽现代城市职业教育集团,安徽城市管理职业学院,第二批,职业教育,安徽省,安徽现代城市职业教育集团,https://zjjt.cua.edu.cn/2021/0309/c619a22364/page.htm,江苏利步瑞服装有限公司,企业单位,,
安徽现代城市职业教育集团,安徽城市管理职业学院,第二批,职业教育,安徽省,安徽现代城市职业教育集团,https://zjjt.cua.edu.cn/2021/0309/c619a22364/page.htm,安徽未来港教育咨询股份有限公司,企业单位,,
安徽现代城市职业教育集团,安徽城市管理职业学院,第二批,职业教育,安徽省,安徽现代城市职业教育集团,https://zjjt.cua.edu.cn/2021/0309/c619a22364/page.htm,南京小银星艺术培训学校,,,
安徽现代城市职业教育集团,安徽城市管理职业学院,第二批,职业教育,安徽省,安徽现代城市职业教育集团,https://zjjt.cua.edu.cn/2021/0309/c619a22364/page.htm,安徽泓铭财务管理有限公司,企业单位,,
安徽现代城市职业教育集团,安徽城市管理职业学院,第二批,职业教育,安徽省,安徽现代城市职业教育集团,https://zjjt.cua.edu.cn/2021/0309/c619a22364/page.htm,安徽迪科数金科技有限公司,企业单位,,
安徽现代城市职业教育集团,安徽城市管理职业学院,第二批,职业教育,安徽省,安徽现代城市职业教育集团,https://zjjt.cua.edu.cn/2021/0309/c619a22364/page.htm,安徽卓泰安保有限公司,企业单位,,
安徽现代城市职业教育集团,安徽城市管理职业学院,第二批,职业教育,安徽省,安徽现代城市职业教育集团,https://zjjt.cua.edu.cn/2021/0309/c619a22364/page.htm,京东物流（华东区）,,,
安徽现代城市职业教育集团,安徽城市管理职业学院,第二批,职业教育,安徽省,安徽现代城市职业教育集团,https://zjjt.cua.edu.cn/2021/0309/c619a22364/page.htm,中海宏洋物业管理有限公司合肥分公司,企业单位,,
安徽现代城市职业教育集团,安徽城市管理职业学院,第二批,职业教育,安徽省,安徽现代城市职业教育集团,https://zjjt.cua.edu.cn/2021/0309/c619a22364/page.htm,合肥洪海龙腾电子商务有限公司,企业单位,,
安徽现代城市职业教育集团,安徽城市管理职业学院,第二批,职业教育,安徽省,安徽现代城市职业教育集团,https://zjjt.cua.edu.cn/2021/0309/c619a22364/page.htm,上海永升物业管理有限公司合肥分公司,企业单位,,
安徽现代城市职业教育集团,安徽城市管理职业学院,第二批,职业教育,安徽省,安徽现代城市职业教育集团,https://zjjt.cua.edu.cn/2021/0309/c619a22364/page.htm,合肥中车轨道交通车辆有限公司,企业单位,,
安徽现代城市职业教育集团,安徽城市管理职业学院,第二批,职业教育,安徽省,安徽现代城市职业教育集团,https://zjjt.cua.edu.cn/2021/0309/c619a22364/page.htm,合肥市庐阳区大杨镇庐园长者服务中心,,,
安徽现代城市职业教育集团,安徽城市管理职业学院,第二批,职业教育,安徽省,安徽现代城市职业教育集团,https://zjjt.cua.edu.cn/2021/0309/c619a22364/page.htm,安徽省啦啦操协会,行业协会,,
安徽现代城市职业教育集团,安徽城市管理职业学院,第二批,职业教育,安徽省,安徽现代城市职业教育集团,https://zjjt.cua.edu.cn/2021/0309/c619a22364/page.htm,合肥华英幼儿园星海园,,,
安徽现代城市职业教育集团,安徽城市管理职业学院,第二批,职业教育,安徽省,安徽现代城市职业教育集团,https://zjjt.cua.edu.cn/2021/0309/c619a22364/page.htm,合肥市淮河花园幼儿园,,,
安徽现代城市职业教育集团,安徽城市管理职业学院,第二批,职业教育,安徽省,安徽现代城市职业教育集团,https://zjjt.cua.edu.cn/2021/0309/c619a22364/page.htm,中铁佰和佰乐（巢湖）健康养老产业有限公司,企业单位,,
安徽现代城市职业教育集团,安徽城市管理职业学院,第二批,职业教育,安徽省,安徽现代城市职业教育集团,https://zjjt.cua.edu.cn/2021/0309/c619a22364/page.htm,合肥一砖一瓦建筑科技有限公司,企业单位,,
安徽现代城市职业教育集团,安徽城市管理职业学院,第二批,职业教育,安徽省,安徽现代城市职业教育集团,https://zjjt.cua.edu.cn/2021/0309/c619a22364/page.htm,安徽省长城物业管理有限公司,企业单位,,
安徽现代城市职业教育集团,安徽城市管理职业学院,第二批,职业教育,安徽省,安徽现代城市职业教育集团,https://zjjt.cua.edu.cn/2021/0309/c619a22364/page.htm,上海盾联信息技术有限公司,企业单位,,
安徽现代城市职业教育集团,安徽城市管理职业学院,第二批,职业教育,安徽省,安徽现代城市职业教育集团,https://zjjt.cua.edu.cn/2021/0309/c619a22364/page.htm,合肥新汇成微电子有限公司,企业单位,,
安徽现代城市职业教育集团,安徽城市管理职业学院,第二批,职业教育,安徽省,安徽现代城市职业教育集团,https://zjjt.cua.edu.cn/2021/0309/c619a22364/page.htm,海龟控股有限公司,企业单位,,
安庆职业教育集团,安庆职业技术学院,第二批,职业教育,安徽省,,,,,,
合肥市现代职业教育集团,合肥市教育局,第二批,职业教育,安徽省,,,,,,
闽江文旅演艺职业教育集团,闽江师范高等专科学校,第二批,职业教育,福建省,,,,,,
厦门市旅游职业教育集团,厦门南洋职业学院,第二批,职业教育,福建省,,,,,,
福建省汽车职业教育集团,福建船政交通职业学院               福州万商汽车服务有限公司,第二批,职业教育,福建省,,,,,,
陶瓷职业教育集团,江西陶瓷工艺美术职业技术学院,第二批,职业教育,江西省,,,,,,
江西财经职教集团,江西财经职业学院,第二批,职业教育,江西省,江西财经职教集团,http://zjjt.jxvc.jx.cn/jtcy/qtzz.htm,江西财经职业学院,专科（高职）院校,江西财经职业学院,专科（高职）院校
江西财经职教集团,江西财经职业学院,第二批,职业教育,江西省,江西财经职教集团,http://zjjt.jxvc.jx.cn/jtcy/qtzz.htm,江西省电子信息工程学校,中职院校,,
江西财经职教集团,江西财经职业学院,第二批,职业教育,江西省,江西财经职教集团,http://zjjt.jxvc.jx.cn/jtcy/qtzz.htm,江西省信息科技学校,中职院校,,
江西财经职教集团,江西财经职业学院,第二批,职业教育,江西省,江西财经职教集团,http://zjjt.jxvc.jx.cn/jtcy/qtzz.htm,石城县职业技术学校,中职院校,,
江西财经职教集团,江西财经职业学院,第二批,职业教育,江西省,江西财经职教集团,http://zjjt.jxvc.jx.cn/jtcy/qtzz.htm,江西省会计协会,行业协会,,
江西财经职教集团,江西财经职业学院,第二批,职业教育,江西省,江西财经职教集团,http://zjjt.jxvc.jx.cn/jtcy/qtzz.htm,江西省注册会计师协会,行业协会,,
江西财经职教集团,江西财经职业学院,第二批,职业教育,江西省,江西财经职教集团,http://zjjt.jxvc.jx.cn/jtcy/qtzz.htm,江西省交通运输与物流协会,行业协会,,
江西财经职教集团,江西财经职业学院,第二批,职业教育,江西省,江西财经职教集团,http://zjjt.jxvc.jx.cn/jtcy/qtzz.htm,九江市计算机行业协会,行业协会,,
江西财经职教集团,江西财经职业学院,第二批,职业教育,江西省,江西财经职教集团,http://zjjt.jxvc.jx.cn/jtcy/qtzz.htm,庐山市政府（庐山管理局）,政府部门,,
江西财经职教集团,江西财经职业学院,第二批,职业教育,江西省,江西财经职教集团,http://zjjt.jxvc.jx.cn/jtcy/qtzz.htm,九江市财政局,政府部门,,
江西财经职教集团,江西财经职业学院,第二批,职业教育,江西省,江西财经职教集团,http://zjjt.jxvc.jx.cn/jtcy/qtzz.htm,九江市税务局,政府部门,,
江西财经职教集团,江西财经职业学院,第二批,职业教育,江西省,江西财经职教集团,http://zjjt.jxvc.jx.cn/jtcy/qtzz.htm,鄱阳湖生态科技城,政府部门,,
江西财经职教集团,江西财经职业学院,第二批,职业教育,江西省,江西财经职教集团,http://zjjt.jxvc.jx.cn/jtcy/qtzz.htm,中航证券股份有限公司九江营业部,企业单位,,
江西财经职教集团,江西财经职业学院,第二批,职业教育,江西省,江西财经职教集团,http://zjjt.jxvc.jx.cn/jtcy/qtzz.htm,招商证券股份有限公司九江九龙街证券营业部,企业单位,,
江西财经职教集团,江西财经职业学院,第二批,职业教育,江西省,江西财经职教集团,http://zjjt.jxvc.jx.cn/jtcy/qtzz.htm,中国人寿保险股份有限公司九江分公司,企业单位,,
江西财经职教集团,江西财经职业学院,第二批,职业教育,江西省,江西财经职教集团,http://zjjt.jxvc.jx.cn/jtcy/qtzz.htm,江西微盟创客信息科技有限公司,企业单位,,
江西财经职教集团,江西财经职业学院,第二批,职业教育,江西省,江西财经职教集团,http://zjjt.jxvc.jx.cn/jtcy/qtzz.htm,上海云仓信息技术有限公司,企业单位,,
江西财经职教集团,江西财经职业学院,第二批,职业教育,江西省,江西财经职教集团,http://zjjt.jxvc.jx.cn/jtcy/qtzz.htm,江西鹰潭同信会计师事务所有限公司,企业单位,,
江西财经职教集团,江西财经职业学院,第二批,职业教育,江西省,江西财经职教集团,http://zjjt.jxvc.jx.cn/jtcy/qtzz.htm,江西建工第二建筑有限责任公司,企业单位,,
江西财经职教集团,江西财经职业学院,第二批,职业教育,江西省,江西财经职教集团,http://zjjt.jxvc.jx.cn/jtcy/qtzz.htm,上港集团九江港务有限公司,企业单位,,
江西财经职教集团,江西财经职业学院,第二批,职业教育,江西省,江西财经职教集团,http://zjjt.jxvc.jx.cn/jtcy/qtzz.htm,北京巨量引擎网络技术有限公司,企业单位,,
江西财经职教集团,江西财经职业学院,第二批,职业教育,江西省,江西财经职教集团,http://zjjt.jxvc.jx.cn/jtcy/qtzz.htm,九江微巢互联网科技有限公司,企业单位,,
江西财经职教集团,江西财经职业学院,第二批,职业教育,江西省,江西财经职教集团,http://zjjt.jxvc.jx.cn/jtcy/qtzz.htm,阿里巴巴（中国）教育科技有限公司,企业单位,,
江西财经职教集团,江西财经职业学院,第二批,职业教育,江西省,江西财经职教集团,http://zjjt.jxvc.jx.cn/jtcy/qtzz.htm,上海科捷物流有限公司,企业单位,,
江西财经职教集团,江西财经职业学院,第二批,职业教育,江西省,江西财经职教集团,http://zjjt.jxvc.jx.cn/jtcy/qtzz.htm,杭州五洲医疗设备有限公司,企业单位,,
江西财经职教集团,江西财经职业学院,第二批,职业教育,江西省,江西财经职教集团,http://zjjt.jxvc.jx.cn/jtcy/qtzz.htm,杭州明炁科技有限公司,企业单位,,
江西财经职教集团,江西财经职业学院,第二批,职业教育,江西省,江西财经职教集团,http://zjjt.jxvc.jx.cn/jtcy/qtzz.htm,杭州贝享健康管理有限公司,企业单位,,
江西财经职教集团,江西财经职业学院,第二批,职业教育,江西省,江西财经职教集团,http://zjjt.jxvc.jx.cn/jtcy/qtzz.htm,佛山市安可卫浴有限公司,企业单位,,
江西财经职教集团,江西财经职业学院,第二批,职业教育,江西省,江西财经职教集团,http://zjjt.jxvc.jx.cn/jtcy/qtzz.htm,九江世纪宏顺商贸有限公司,企业单位,,
江西财经职教集团,江西财经职业学院,第二批,职业教育,江西省,江西财经职教集团,http://zjjt.jxvc.jx.cn/jtcy/qtzz.htm,江西鑫万来食品有限公司,企业单位,,
江西财经职教集团,江西财经职业学院,第二批,职业教育,江西省,江西财经职教集团,http://zjjt.jxvc.jx.cn/jtcy/qtzz.htm,沃尔玛（江西）百货有限公司,企业单位,,
江西财经职教集团,江西财经职业学院,第二批,职业教育,江西省,江西财经职教集团,http://zjjt.jxvc.jx.cn/jtcy/qtzz.htm,南昌贝壳科技有限公司,企业单位,,
江西财经职教集团,江西财经职业学院,第二批,职业教育,江西省,江西财经职教集团,http://zjjt.jxvc.jx.cn/jtcy/qtzz.htm,联奕科技股份有限公司,企业单位,,
江西财经职教集团,江西财经职业学院,第二批,职业教育,江西省,江西财经职教集团,http://zjjt.jxvc.jx.cn/jtcy/qtzz.htm,深圳百果园实业（集团）股份有限公司,企业单位,,
江西财经职教集团,江西财经职业学院,第二批,职业教育,江西省,江西财经职教集团,http://zjjt.jxvc.jx.cn/jtcy/qtzz.htm,北京世纪超星信息技术发展有限责任公司,企业单位,,
江西财经职教集团,江西财经职业学院,第二批,职业教育,江西省,江西财经职教集团,http://zjjt.jxvc.jx.cn/jtcy/qtzz.htm,利安达会计师事务所（特殊普通合伙）江西分所,企业单位,,
江西财经职教集团,江西财经职业学院,第二批,职业教育,江西省,江西财经职教集团,http://zjjt.jxvc.jx.cn/jtcy/qtzz.htm,江西凌鹏科技有限公司,企业单位,,
江西财经职教集团,江西财经职业学院,第二批,职业教育,江西省,江西财经职教集团,http://zjjt.jxvc.jx.cn/jtcy/qtzz.htm,九江友信科技有限责任公司,企业单位,,
江西财经职教集团,江西财经职业学院,第二批,职业教育,江西省,江西财经职教集团,http://zjjt.jxvc.jx.cn/jtcy/qtzz.htm,九江市同济会计实用技术研发有限公司,企业单位,,
江西财经职教集团,江西财经职业学院,第二批,职业教育,江西省,江西财经职教集团,http://zjjt.jxvc.jx.cn/jtcy/qtzz.htm,用友网络科技股份有限公司,企业单位,,
江西财经职教集团,江西财经职业学院,第二批,职业教育,江西省,江西财经职教集团,http://zjjt.jxvc.jx.cn/jtcy/qtzz.htm,江西享享网络科技有限公司,企业单位,,
江西财经职教集团,江西财经职业学院,第二批,职业教育,江西省,江西财经职教集团,http://zjjt.jxvc.jx.cn/jtcy/qtzz.htm,南京奥派信息产业股份公司,企业单位,,
江西财经职教集团,江西财经职业学院,第二批,职业教育,江西省,江西财经职教集团,http://zjjt.jxvc.jx.cn/jtcy/qtzz.htm,江西省圣裕行科技有限责任公司,企业单位,,
江西财经职教集团,江西财经职业学院,第二批,职业教育,江西省,江西财经职教集团,http://zjjt.jxvc.jx.cn/jtcy/qtzz.htm,九江浔音文化传媒有限公司,企业单位,,
江西财经职教集团,江西财经职业学院,第二批,职业教育,江西省,江西财经职教集团,http://zjjt.jxvc.jx.cn/jtcy/qtzz.htm,九江聚思味电子商务有限公司,企业单位,,
江西财经职教集团,江西财经职业学院,第二批,职业教育,江西省,江西财经职教集团,http://zjjt.jxvc.jx.cn/jtcy/qtzz.htm,厦门知游信息科技有限公司,企业单位,,
江西财经职教集团,江西财经职业学院,第二批,职业教育,江西省,江西财经职教集团,http://zjjt.jxvc.jx.cn/jtcy/qtzz.htm,安徽玖福盈和贸易有限公司,企业单位,,
江西财经职教集团,江西财经职业学院,第二批,职业教育,江西省,江西财经职教集团,http://zjjt.jxvc.jx.cn/jtcy/qtzz.htm,江西浔里文旅投资发展有限公司,企业单位,,
江西财经职教集团,江西财经职业学院,第二批,职业教育,江西省,江西财经职教集团,http://zjjt.jxvc.jx.cn/jtcy/qtzz.htm,九江智诚人力资源有限公司,企业单位,,
江西财经职教集团,江西财经职业学院,第二批,职业教育,江西省,江西财经职教集团,http://zjjt.jxvc.jx.cn/jtcy/qtzz.htm,厦门优优汇联信息科技有限公司,企业单位,,
江西财经职教集团,江西财经职业学院,第二批,职业教育,江西省,江西财经职教集团,http://zjjt.jxvc.jx.cn/jtcy/qtzz.htm,江西京邦达供应链管理有限公司,企业单位,,
江西财经职教集团,江西财经职业学院,第二批,职业教育,江西省,江西财经职教集团,http://zjjt.jxvc.jx.cn/jtcy/qtzz.htm,九江远洲置业有限公司远洲国际大酒店,企业单位,,
江西财经职教集团,江西财经职业学院,第二批,职业教育,江西省,江西财经职教集团,http://zjjt.jxvc.jx.cn/jtcy/qtzz.htm,九江信华建国酒店有限公司,企业单位,,
江西财经职教集团,江西财经职业学院,第二批,职业教育,江西省,江西财经职教集团,http://zjjt.jxvc.jx.cn/jtcy/qtzz.htm,九江青旅国际旅行社,企业单位,,
