学校名称,办学层次,学校性质,学校类别,主管部门,所在省份,所在城市,创建时间,学校地址,学校官网,学校简称,曾用名,占地面积（亩）,985工程,211工程
安徽艺术学院,普通本科,公办,艺术类,安徽省,安徽,合肥市,2019,安徽省合肥市新站区淮海大道1600号,http://www.ahua.edu.cn/,,,580,2,2
西湖大学,普通本科,民办,理工类,浙江省教育厅,浙江,杭州市,2018,浙江省杭州市西湖区石龙山街18号,https://www.westlake.edu.cn/,,,0,2,2
福建技术师范学院,普通本科,公办,师范类,福建省,福建,福州市,1977,福建省福清市龙江街道校园新村1号,http://www.fpnu.edu.cn,,,748,2,2
江西软件职业技术大学,普通本科,民办,理工类,江西省教育厅,江西,南昌市,2003,江西省南昌市湾里区先锋创客小镇,http://www.jxuspt.com/,,,2700,2,2
青岛工程职业学院,专科（高职）,公办,理工类,山东省,山东,青岛市,2019,山东省青岛市城阳区上马街道龙翔路中段,https://www.qdec.edu.cn/,,,509,2,2
郑州亚欧交通职业学院,专科（高职）,中外合作办学,理工类,河南省教育厅,河南,郑州市,2019,河南省郑州市二七区幸福路2号,http://www.zzyaou.edu.cn/,,,1623,2,2
怀化师范高等专科学校,专科（高职）,公办,师范类,湖南省,湖南,怀化市,1936,湖南省怀化市中方荆坪社区,http://hhsfgz.com/,,,605,2,2
广东江门幼儿师范高等专科学校,专科（高职）,公办,师范类,广东省,广东,江门市,2019,广东省江门市江海区朝翠路1号,http://www.jmpec.edu.cn/,"江门幼专,江门幼高专,江门幼师,江门幼师专科",,300,2,2
广东财贸职业学院,专科（高职）,公办,财经类,广东省,广东,清远市,2019,"清远校区：广东省清远市清城区东城街道中宿路28号,广州校区：广东省广州市白云区南岭西路9号",http://www.gdcmxy.edu.cn/,,,950,2,2
广西自然资源职业技术学院,专科（高职）,公办,综合类,广西壮族自治区,广西,崇左市,2018,广西壮族自治区崇左市扶绥县空港大道东29号,https://www.gxnrvtc.edu.cn/,,,1096,2,2
攀枝花攀西职业学院,专科（高职）,民办,综合类,四川省教育厅,四川,攀枝花市,2019,四川省攀枝花市米易县攀莲镇铁建路88号,http://www.pzhpxzyxy.com/,攀西职院,,707,2,2
曲靖职业技术学院,专科（高职）,公办,综合类,云南省,云南,曲靖市,2019,云南省曲靖市麒麟区太和东路1308号（珠江源大道东侧曲靖职教园区）,http://www.qjzyxy.com/,,,216,2,2
神木职业技术学院,专科（高职）,公办,理工类,陕西省,陕西,榆林市,2018,陕西省神木市滨河新区学苑路1号,https://www.smzy.edu.cn/,,,1028,2,2
宝鸡三和职业学院,专科（高职）,民办,综合类,陕西省教育厅,陕西,宝鸡市,1993,陕西省宝鸡市宝平路14公里处,http://www.sxshxy.cn/index.php,,,313,2,2
克孜勒苏职业技术学院,专科（高职）,公办,理工类,新疆维吾尔自治区,新疆,克孜勒苏柯尔克孜自治州,1958,新疆维吾尔自治区克孜勒苏柯尔克孜自治州阿图什市轻工业园区创业大道东16院,,,,1026,2,2
新疆科信职业技术学院,专科（高职）,民办,综合类,新疆维吾尔自治区教育厅,新疆,乌鲁木齐市,2016,新疆维吾尔自治区乌鲁木齐市沙依巴克区西山大学城沙枣路1号,http://www.kxedu.net/,,,700,2,2
阿勒泰职业技术学院,专科（高职）,公办,理工类,新疆维吾尔自治区,新疆,阿勒泰地区,2019,新疆维吾尔自治区阿勒泰市迎宾路106号,https://www.altzyxy.com/,,,210,2,2
辽宁师范高等专科学校,专科（高职）,公办,师范类,辽宁省,辽宁,沈阳市,2019,辽宁省沈阳市浑南区沈营大街650-17号,http://www.lnnc.ln.cn/,辽宁师专,,163,2,2
江苏海洋大学,普通本科,公办,理工类,江苏省,江苏,连云港市,1985,江苏省连云港市海州区苍梧路59号,https://www.jou.edu.cn/,淮海工学院,,2194,2,2
海南卫生健康职业学院,专科（高职）,公办,医药类,海南省,海南,海口市,1953,海南省海口市秀英区秀华路32号,http://www.hnhvc.edu.cn/,,,210,2,2
西南财经大学特拉华数据科学学院,普通本科,中外合作办学,财经类,西南财经大学,四川,成都市,2019,四川省成都市温江柳台大道555号,http://dids.swufe.edu.cn/,,,2300,2,1
邯郸幼儿师范高等专科学校,专科（高职）,公办,师范类,河北省,河北,邯郸市,2020,河北省邯郸市武安市洺湖南路高教园区,http://www.wuantc.com/,邯郸幼专,,1035,2,2
青岛幼儿师范高等专科学校,专科（高职）,公办,师范类,山东省,山东,青岛市,2020,山东省青岛市胶州市九龙街道上合示范区产业新区淮河路1007号,https://www.qdpecedu.cn/,青岛幼专,,503,2,2
烟台幼儿师范高等专科学校,专科（高职）,公办,师范类,山东省,山东,烟台市,2020,山东省蓬莱市小泰山西路55号,http://www.ytysgz.com/,烟台幼专,,541,2,2
永州师范高等专科学校,专科（高职）,公办,师范类,湖南省,湖南,永州市,2020,湖南省永州市零陵区日升路,http://www.hnyznc.com/,永州师专,,504,2,2
衡阳幼儿师范高等专科学校,专科（高职）,公办,师范类,湖南省,湖南,衡阳市,1958,湖南省衡阳市雁峰区罗金桥4号,http://www.hyyesf.com/,衡阳幼专,,747,2,2
长沙幼儿师范高等专科学校,专科（高职）,公办,师范类,湖南省,湖南,长沙市,2020,湖南省长沙市雨花区环保科技园圭白路108号,http://www.csysgz.com/,长沙幼专,,600,2,2
钦州幼儿师范高等专科学校,专科（高职）,公办,师范类,广西壮族自治区,广西,钦州市,2020,广西壮族自治区钦州市钦南区南珠街道西环南路89号,https://www.qzyz.edu.cn/,钦州幼专,,500,2,2
梧州医学高等专科学校,专科（高职）,民办,医药类,广西壮族自治区教育厅,广西,梧州市,2020,广西自治区梧州市龙圩区学院北路1号,http://www.gxwzyz.com/,梧州医专,,1665,2,2
邯郸科技职业学院,专科（高职）,公办,理工类,河北省,河北,邯郸市,2020,河北省邯郸市冀南新区滏阳路1号,http://www.hdkz.edu.cn/,,,850,2,2
唐山海运职业学院,专科（高职）,民办,综合类,河北省教育厅,河北,唐山市,2020,河北省唐山市曹妃甸区曹妃甸新城行知路27号,http://www.tmi.edu.cn/,,,605,2,2
山西通用航空职业技术学院,专科（高职）,公办,理工类,山西省,山西,大同市,2020,山西省大同市通航产业园区内,http://www.sgap.edu.cn/,山西通航职院,,556,2,2
朔州陶瓷职业技术学院,专科（高职）,公办,其他,山西省,山西,朔州市,2020,山西省朔州市怀仁市怀玉西街壬山大桥西口,https://www.sztczyjsxy.com/p1/index.html,朔州陶瓷职院,,468,2,2
赤峰应用技术职业学院,专科（高职）,公办,其他,内蒙古自治区,内蒙古,赤峰市,2020,内蒙古自治区赤峰市松山区查干沐沦大街与大宁路交口,https://www.cfyyzy.cn/,,,800,2,2
鞍山职业技术学院,专科（高职）,公办,理工类,辽宁省,辽宁,鞍山市,2019,辽宁省鞍山市千山西路690号,http://www.aszyjsxy.cn/,,,1051,2,2
长春早期教育职业学院,专科（高职）,民办,综合类,吉林省教育厅,吉林,长春市,2020,吉林省长春市长白公路与烧锅大街交汇,http://www.cczjxy.com/,,,225,2,2
浙江宇翔职业技术学院,专科（高职）,民办,综合类,浙江省教育厅,浙江,湖州市,2002,浙江省湖州市安吉县灵峰南路438号,http://www.yxwy.org/,,,500,2,2
黄山健康职业学院,专科（高职）,民办,医药类,安徽省教育厅,安徽,黄山市,2020,安徽省黄山市滨江东路55号,,,,300,2,2
南昌健康职业技术学院,专科（高职）,公办,医药类,江西省,江西,南昌市,2020,江西省南昌市湾里区翠岩路466号,http://www.nchvc.edu.cn/html/,,,567,2,2
九江理工职业学院,专科（高职）,民办,综合类,江西省教育厅,江西,九江市,2009,江西省九江市国家级出口加工区汇源路8号,http://www.jjlgedu.com/,,,300,2,2
烟台文化旅游职业学院,专科（高职）,公办,综合类,山东省,山东,烟台市,2020,山东省烟台市莱山区火炬大道3966号,http://www.yvcct.edu.cn/,,,520,2,2
临沂科技职业学院,专科（高职）,公办,综合类,山东省,山东,临沂市,2020,山东省临沂市河东区澳门路1号,http://www.lyvust.cn/,,,1218,2,2
青岛航空科技职业学院,专科（高职）,民办,其他,山东省教育厅,山东,青岛市,2020,山东省青岛市莱西市店埠镇南城路177号,http://www.qdhkxy.com/,,,2045,2,2
潍坊环境工程职业学院,专科（高职）,民办,理工类,山东省教育厅,山东,潍坊市,2020,山东省潍坊市昌邑市院校中街217号,http://www.wfhgzxy.com/,,,850,2,2
河南女子职业学院,专科（高职）,公办,其他,河南省,河南,新乡市,2020,河南省郑州市郑新一体发展郑（州）北生态城,http://www.henz.edu.cn/,,,402,2,2
河南对外经济贸易职业学院,专科（高职）,公办,财经类,河南省,河南,开封市,2020,河南省开封市龙亭区职教园区职教路九大街,http://www.hnwmxy.edu.cn/,,,466,2,2
濮阳石油化工职业技术学院,专科（高职）,公办,理工类,河南省,河南,濮阳市,2020,河南省濮阳市华龙区中原东路567号,http://www.pypcc.cn/,,,360,2,2
南阳科技职业学院,专科（高职）,公办,理工类,河南省,河南,南阳市,2020,河南省南阳市邓州市人民东路,http://www.nykjzyxydz.com/,,,969,2,2
兰考三农职业学院,专科（高职）,公办,农林类,河南省,河南,开封市,2020,河南省开封市兰考县中州路西段,http://lksn.hnszzxx.com/,,,652,2,2
汝州职业技术学院,专科（高职）,公办,综合类,河南省,河南,平顶山市,2020,河南省汝州市科教园区杏坛大街北段,http://www.rzvtc.cn/,,,2000,2,2
林州建筑职业技术学院,专科（高职）,民办,理工类,河南省教育厅,河南,安阳市,2020,河南省安阳市林州市长春大道东段769号,http://www.lcat.edu.cn/,,,1279,2,2
郑州电子商务职业学院,专科（高职）,民办,综合类,河南省教育厅,河南,郑州市,2020,河南省郑州市金岱路186号,http://www.zzdsxy.cn,,,2600,2,2
郑州轨道工程职业学院,专科（高职）,民办,理工类,河南省教育厅,河南,郑州市,2020,河南省郑州市中原区建设西路三十里铺（西绕城高速豫龙出口东1000米路北）,https://www.zzure.edu.cn/,,,400,2,2
郑州体育职业学院,专科（高职）,民办,体育类,河南省教育厅,河南,郑州市,2020,河南省登封市少林大道西段,http://www.zhengzhoutiyuan.com/,,,1600,2,2
湖北健康职业学院,专科（高职）,民办,医药类,湖北省教育厅,湖北,咸宁市,2020,湖北省咸宁市梓山湖生态新城桃源大道66号,http://hbjk.chunlaiedu.com/,湖北健康职院,,1350,2,2
广西制造工程职业技术学院,专科（高职）,公办,理工类,广西壮族自治区,广西,南宁市,2007,广西壮族自治区南宁市武鸣区广西东盟经济开发区宝源路29号,http://www.gxzzzy.cn/,,,1100,2,2
广西物流职业技术学院,专科（高职）,公办,其他,广西壮族自治区,广西,贵港市,2017,广西壮族自治区贵港市西江教育园区经三路8号,http://www.gxlvtc.edu.cn/,广西物流职院,,1000,2,2
重庆理工职业学院,专科（高职）,民办,理工类,重庆市教委,重庆,重庆市,2020,重庆市巴南区东城大道 588号,http://www.cqip.com.cn/,,,1007,2,2
重庆智能工程职业学院,专科（高职）,民办,理工类,重庆市教委,重庆,重庆市,2020,重庆市永川区华为大道666号,https://www.cqai.vip/,重庆智能学院,,0,2,2
重庆健康职业学院,专科（高职）,民办,医药类,重庆市教委,重庆,重庆市,2020,重庆市大足区龙岗街道西荣路99号,http://www.cqhve.cn/,,,500,2,2
南充文化旅游职业学院,专科（高职）,公办,其他,四川省,四川,南充市,2020,四川省阆中市河东大道117号,https://www.ncvcct.com/,,,988,2,2
南充电影工业职业学院,专科（高职）,民办,艺术类,四川省教育厅,四川,南充市,2020,四川省南充市顺庆区大学城学院路,http://ncfiva.com/,,,585,2,2
绵阳飞行职业学院,专科（高职）,民办,其他,四川省教育厅,四川,绵阳市,2020,四川省绵阳市新北川龙翔大道16号,http://www.topflying.com.cn/,,,818,2,2
德阳农业科技职业学院,专科（高职）,民办,综合类,四川省教育厅,四川,德阳市,2020,四川省德阳市罗江区大学北路95号,http://www.dynky.cn/,,,958,2,2
泸州医疗器械职业学院,专科（高职）,民办,医药类,四川省教育厅,四川,泸州市,2020,四川省泸州市长湿新城第二医教园区,http://www.lzylqx.cn/,,,530,2,2
贵州机电职业技术学院,专科（高职）,公办,综合类,贵州省,贵州,黔南布依族苗族自治州,2020,贵州省都匀市旗山大道8号,http://www.gztcme.cn/,,,592,2,2
贵州财经职业学院,专科（高职）,公办,财经类,贵州省,贵州,贵阳市,2020,贵州省贵阳市清镇职教城乡愁校区云站路50号,http://www.gzcjzyxy.cn/,,,556,2,2
塔里木职业技术学院,专科（高职）,公办,综合类,新疆生产建设兵团,新疆,自治区直辖县级行政区划,2020,新疆维吾尔自治区生产建设兵团第一师阿拉尔市秋收大道667号,https://www.tlmzy.com/,,,1069,2,2
塔城职业技术学院,专科（高职）,公办,理工类,新疆维吾尔自治区,新疆,塔城地区,2020,新疆维吾尔自治区伊犁哈萨克自治州塔城,,,,0,2,2
石嘴山工贸职业技术学院,专科（高职）,公办,理工类,宁夏回族自治区,宁夏,石嘴山市,2020,宁夏回族自治区石嘴山市大武口区星光大道南8号,http://www.nxszsgm.com/,,,1100,2,2
培黎职业学院,专科（高职）,公办,综合类,甘肃省,甘肃,张掖市,2020,甘肃省张掖市山丹县新城区培黎路,http://www.plzyxy.com/,,,961,2,2
榆林能源科技职业学院,专科（高职）,民办,综合类,陕西省教育厅,陕西,榆林市,2020,陕西省榆林市榆阳区国家现代农业科技示范园,https://www.ylnkxy.com/,,,500,2,2
红河职业技术学院,专科（高职）,公办,综合类,云南省,云南,红河哈尼族彝族自治州,2020,云南省红河哈尼族彝族自治州蒙自市,http://www.hhvtc.cn/,,,546,2,2
长治幼儿师范高等专科学校,专科（高职）,公办,师范类,山西省,山西,长治市,2020,山西省长治市潞州区捉马西大街356号,,,,488,2,2
梅河口康美职业技术学院,专科（高职）,民办,医药类,吉林省教育厅,吉林,,2020,吉林省梅河口市康美大道2888号,http://www.mhkkmzyjsxy.com/,,,1038,2,2
海军指挥学院,普通本科,公办,军事类,,江苏,南京市,1986,江苏省南京市,,,中国人民解放军海军指挥学院,720,2,2
海军勤务学院,普通本科,公办,军事类,,天津,天津市,1952,,,,海军工程大学勤务学院,0,2,2
中国人民武装警察部队指挥学院,普通本科,公办,军事类,中国人民武装警察部队,天津,天津市,1998,,,武警指挥学院,,1700,2,2
